"Username","Item_type","encoding","scored"
"HopeDavis","List Item Control","item",0
"HopeDavis","List Item Control","item",0
"HopeDavis","List Item Control","item",0
"HopeDavis","List Item Control","item",0
"HopeDavis","List Item Control","item",0
"HopeDavis","List Item Control","item",0
"HopeDavis","Critical Lure Control","item",1
"HopeDavis","List Item Control","item",1
"HopeDavis","Critical Lure Control","item",1
"HopeDavis","List Item Control","item",0
"HopeDavis","List Item Control","item",1
"HopeDavis","Critical Lure","item",0
"HopeDavis","List Item Control","item",0
"HopeDavis","List Item Control","item",0
"HopeDavis","Critical Lure Control","item",0
"HopeDavis","Critical Lure Control","item",0
"HopeDavis","List Item Control","item",1
"HopeDavis","Critical Lure Control","item",1
"HopeDavis","Critical Lure","item",1
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure Control","item",0
"IsabellaDickens","Critical Lure","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure","item",0
"IsabellaDickens","Critical Lure","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure","item",0
"IsabellaDickens","Critical Lure","item",1
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure Control","item",1
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",1
"IsabellaDickens","Critical Lure Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure Control","item",0
"IsabellaDickens","Critical Lure Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure Control","item",1
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",1
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure","item",0
"IsabellaDickens","Critical Lure","item",0
"IsabellaDickens","Critical Lure Control","item",0
"IsabellaDickens","List Item Control","item",0
"IsabellaDickens","Critical Lure Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure","item",1
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure Control","item",0
"JoelMarottikudy","Critical Lure Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure","item",1
"JoelMarottikudy","Critical Lure Control","item",0
"JoelMarottikudy","Critical Lure Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure Control","item",0
"JoelMarottikudy","Critical Lure Control","item",1
"JoelMarottikudy","Critical Lure","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure","item",1
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",1
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure Control","item",0
"JoelMarottikudy","Critical Lure","item",1
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",1
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","Critical Lure","item",0
"JoelMarottikudy","Critical Lure","item",1
"JoelMarottikudy","Critical Lure","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",0
"JoelMarottikudy","List Item Control","item",1
"JoelMarottikudy","Critical Lure Control","item",0
"KaylaBryant","List Item Control","item",0
"KaylaBryant","Critical Lure Control","item",0
"KaylaBryant","Critical Lure","item",1
"KaylaBryant","Critical Lure","item",1
"KaylaBryant","Critical Lure Control","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","Critical Lure","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","Critical Lure Control","item",0
"KaylaBryant","Critical Lure","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",1
"KaylaBryant","Critical Lure Control","item",0
"KaylaBryant","Critical Lure Control","item",0
"KaylaBryant","List Item Control","item",1
"KaylaBryant","List Item Control","item",1
"KaylaBryant","Critical Lure","item",0
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",1
"KaylaBryant","Critical Lure Control","item",0
"KaylaBryant","List Item Control","item",1
"KaylaBryant","List Item Control","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",0
"KaylaBryant","Critical Lure Control","item",1
"KaylaBryant","Critical Lure","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",1
"KaylaBryant","Critical Lure","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",1
"KaylaBryant","Critical Lure","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","Critical Lure Control","item",0
"KaylaBryant","Critical Lure","item",1
"KaylaBryant","List Item Control","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",0
"KaylaBryant","Critical Lure Control","item",0
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","List Item Control","item",0
"KaylaBryant","Critical Lure Control","item",1
"KaylaBryant","List Item Control","item",0
"KaylaBryant","Critical Lure","item",1
"KaylaBryant","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","Critical Lure Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",1
"KelseyAmyx","Critical Lure Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","Critical Lure Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","Critical Lure","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",1
"KelseyAmyx","Critical Lure","item",1
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","Critical Lure Control","item",0
"KelseyAmyx","Critical Lure","item",1
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","Critical Lure Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","Critical Lure","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","Critical Lure","item",1
"KelseyAmyx","Critical Lure","item",0
"KelseyAmyx","List Item Control","item",1
"KelseyAmyx","Critical Lure Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","Critical Lure","item",1
"KelseyAmyx","Critical Lure Control","item",0
"KelseyAmyx","Critical Lure Control","item",0
"KelseyAmyx","List Item Control","item",1
"KelseyAmyx","Critical Lure","item",1
"KelseyAmyx","Critical Lure Control","item",1
"KelseyAmyx","Critical Lure Control","item",1
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","List Item Control","item",0
"KelseyAmyx","Critical Lure","item",0
"KelseyAmyx","Critical Lure","item",1
"KelseyAmyx","List Item Control","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure Control","item",0
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","Critical Lure Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure Control","item",0
"KelsieReitsma","List Item Control","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","Critical Lure","item",1
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","List Item Control","item",0
"KelsieReitsma","Critical Lure Control","item",1
"KelsieReitsma","Critical Lure Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","Critical Lure Control","item",1
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","Critical Lure Control","item",0
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure","item",1
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure Control","item",1
"KennedyStolarczyk","Critical Lure","item",1
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure","item",1
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure Control","item",1
"KennedyStolarczyk","Critical Lure Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure","item",1
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure","item",1
"KennedyStolarczyk","Critical Lure Control","item",1
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","Critical Lure","item",1
"KennedyStolarczyk","Critical Lure","item",0
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","Critical Lure Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure","item",1
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure Control","item",1
"KennedyStolarczyk","Critical Lure Control","item",0
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure Control","item",1
"KennedyStolarczyk","Critical Lure","item",1
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","List Item Control","item",1
"KennedyStolarczyk","List Item Control","item",0
"KennedyStolarczyk","Critical Lure","item",1
"KevionaLusk","List Item Control","item",0
"KevionaLusk","Critical Lure","item",1
"KevionaLusk","Critical Lure","item",0
"KevionaLusk","Critical Lure Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",1
"KevionaLusk","Critical Lure","item",0
"KevionaLusk","Critical Lure Control","item",1
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",1
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","Critical Lure","item",1
"KevionaLusk","Critical Lure","item",0
"KevionaLusk","Critical Lure Control","item",0
"KevionaLusk","Critical Lure Control","item",1
"KevionaLusk","Critical Lure","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",1
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","Critical Lure Control","item",0
"KevionaLusk","Critical Lure","item",0
"KevionaLusk","Critical Lure","item",1
"KevionaLusk","Critical Lure","item",0
"KevionaLusk","Critical Lure Control","item",1
"KevionaLusk","List Item Control","item",1
"KevionaLusk","List Item Control","item",0
"KevionaLusk","Critical Lure Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","Critical Lure Control","item",0
"KevionaLusk","Critical Lure","item",1
"KevionaLusk","Critical Lure Control","item",1
"KevionaLusk","Critical Lure Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"KevionaLusk","List Item Control","item",0
"LandryMcCasland","Critical Lure","item",0
"LandryMcCasland","Critical Lure","item",1
"LandryMcCasland","Critical Lure Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","Critical Lure Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","Critical Lure Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",1
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","Critical Lure","item",1
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","Critical Lure Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",1
"LandryMcCasland","Critical Lure Control","item",1
"LandryMcCasland","Critical Lure","item",0
"LandryMcCasland","Critical Lure","item",1
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","Critical Lure","item",1
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",1
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","Critical Lure Control","item",1
"LandryMcCasland","Critical Lure","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","Critical Lure","item",1
"LandryMcCasland","Critical Lure Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","Critical Lure Control","item",0
"LandryMcCasland","Critical Lure","item",1
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",1
"LandryMcCasland","Critical Lure Control","item",1
"LandryMcCasland","Critical Lure Control","item",1
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","List Item Control","item",0
"LandryMcCasland","Critical Lure","item",1
"LandryMcCasland","List Item Control","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",0
"LindenLunsford","Critical Lure Control","item",0
"LindenLunsford","Critical Lure Control","item",0
"LindenLunsford","List Item Control","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",0
"LindenLunsford","Critical Lure","item",1
"LindenLunsford","Critical Lure","item",0
"LindenLunsford","Critical Lure Control","item",0
"LindenLunsford","Critical Lure Control","item",0
"LindenLunsford","Critical Lure Control","item",0
"LindenLunsford","Critical Lure Control","item",1
"LindenLunsford","Critical Lure","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","Critical Lure","item",1
"LindenLunsford","Critical Lure","item",1
"LindenLunsford","Critical Lure Control","item",1
"LindenLunsford","List Item Control","item",1
"LindenLunsford","Critical Lure","item",1
"LindenLunsford","Critical Lure Control","item",0
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","Critical Lure","item",1
"LindenLunsford","List Item Control","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",1
"LindenLunsford","Critical Lure","item",1
"LindenLunsford","List Item Control","item",1
"LindenLunsford","List Item Control","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","List Item Control","item",0
"LindenLunsford","Critical Lure Control","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","Critical Lure Control","item",1
"LindenLunsford","List Item Control","item",1
"LindenLunsford","List Item Control","item",0
"LindenLunsford","Critical Lure","item",1
"LindenLunsford","List Item Control","item",1
"LindenLunsford","Critical Lure","item",1
"LindenLunsford","List Item Control","item",1
"MadelineDuyck","Critical Lure","item",0
"MadelineDuyck","Critical Lure","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure","item",1
"MadelineDuyck","Critical Lure Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure Control","item",0
"MadelineDuyck","Critical Lure Control","item",0
"MadelineDuyck","Critical Lure","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure Control","item",0
"MadelineDuyck","Critical Lure","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure","item",1
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure","item",1
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","List Item Control","item",0
"MadelineDuyck","Critical Lure Control","item",0
"MadelineDuyck","Critical Lure Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","Critical Lure","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","Critical Lure","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",1
"MarissaLeija","List Item Control","item",1
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","Critical Lure","item",1
"MarissaLeija","Critical Lure","item",0
"MarissaLeija","Critical Lure","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","Critical Lure","item",1
"MarissaLeija","Critical Lure","item",0
"MarissaLeija","Critical Lure","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","Critical Lure","item",0
"MarissaLeija","Critical Lure Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","Critical Lure","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",1
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MarissaLeija","List Item Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","Critical Lure Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","Critical Lure","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","Critical Lure Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",1
"MeganAyala","List Item Control","item",1
"MeganAyala","List Item Control","item",1
"MeganAyala","Critical Lure Control","item",1
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","Critical Lure Control","item",0
"MeganAyala","List Item Control","item",1
"MeganAyala","Critical Lure Control","item",1
"MeganAyala","List Item Control","item",1
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",1
"MeganAyala","Critical Lure","item",0
"MeganAyala","Critical Lure","item",0
"MeganAyala","Critical Lure","item",1
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",1
"MeganAyala","List Item Control","item",1
"MeganAyala","List Item Control","item",0
"MeganAyala","Critical Lure","item",1
"MeganAyala","Critical Lure","item",1
"MeganAyala","Critical Lure Control","item",0
"MeganAyala","Critical Lure Control","item",0
"MeganAyala","Critical Lure","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",1
"MeganAyala","List Item Control","item",0
"MeganAyala","Critical Lure Control","item",1
"MeganAyala","Critical Lure Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","Critical Lure Control","item",0
"MeganAyala","List Item Control","item",1
"MeganAyala","List Item Control","item",0
"MeganAyala","Critical Lure","item",0
"MeganAyala","Critical Lure","item",0
"MeganAyala","List Item Control","item",0
"MeganAyala","Critical Lure","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure Control","item",0
"NatalieHarrison","List Item Control","item",1
"NatalieHarrison","Critical Lure Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure","item",1
"NatalieHarrison","List Item Control","item",1
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure","item",1
"NatalieHarrison","Critical Lure Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure","item",1
"NatalieHarrison","Critical Lure Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure Control","item",0
"NatalieHarrison","Critical Lure","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",1
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure Control","item",1
"NatalieHarrison","List Item Control","item",1
"NatalieHarrison","Critical Lure Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure","item",0
"NatalieHarrison","Critical Lure","item",1
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",1
"NatalieHarrison","List Item Control","item",1
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure","item",1
"NatalieHarrison","Critical Lure","item",1
"NatalieHarrison","Critical Lure","item",1
"NatalieHarrison","Critical Lure Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","List Item Control","item",0
"NatalieHarrison","Critical Lure Control","item",0
"NatalieHarrison","List Item Control","item",0
"NathaliaEscontrias","List Item Control","item",0
"NathaliaEscontrias","Critical Lure","item",1
"NathaliaEscontrias","List Item Control","item",0
"NathaliaEscontrias","List Item Control","item",0
"NathaliaEscontrias","Critical Lure","item",1
"NathaliaEscontrias","List Item Control","item",0
"NathaliaEscontrias","List Item Control","item",0
"NathaliaEscontrias","List Item Control","item",0
"NathaliaEscontrias","Critical Lure Control","item",0
"NathaliaEscontrias","List Item Control","item",0
"NathaliaEscontrias","Critical Lure Control","item",0
